Month/ year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI,,
,07/04/2023,Lucknow - Lalbagh,46.23,131.45,33.54,36.54,5.98,2.31,13.37,121.00 ,,
,08/04/2023,Lucknow - Lalbagh,65.26,173.59,46.99,54.6,9.31,2.64,12.78,149.00 ,,
,09/04/2023,Lucknow - Lalbagh,53.3,157.41,28.54,50.18,7.88,1.83,16.14,138.00 ,,
,10/04/2023,Lucknow - Lalbagh,68.37,189.88,49.43,50.23,10.87,2.73,13.36,160.00 ,,
,11/04/2023,Lucknow - Lalbagh,66.33,164.68,41.6,50.23,10.07,2.66,15.79,143.00 ,,
,12/04/2023,Lucknow - Lalbagh,66.56,168.31,27.91,34.78,7.33,1.58,17.38,146.00 ,,
,13/04/2023,Lucknow - Lalbagh,85.52,203.62,34.45,54.89,9.07,1.57,16.96,185.00 ,,
,14/04/2023,Lucknow - Lalbagh,95.91,219.72,46.35,41.38,12.52,1.83,17.2,218.00 ,,
,15/04/2023,Lucknow - Lalbagh,124.11,289.91,73.47,50.07,10.46,3.2,15.45,303.00 ,,
,16/04/2023,Lucknow - Lalbagh,106.91,238,53.21,50.29,9.08,2.03,16.49,255.00 ,,
,17/04/2023,Lucknow - Lalbagh,94.67,219.97,51.06,50.08,10.48,2.35,15.93,214.00 ,,
,18/04/2023,Lucknow - Lalbagh,93.06,225.46,44.52,50.28,9.68,1.72,16.14,208.00 ,,
,19/04/2023,Lucknow - Lalbagh,82.12,209.52,26.98,50.27,12.2,1.32,15.2,173.00 ,,
,20/04/2023,Lucknow - Lalbagh,91.87,233.98,25.44,50.44,9.74,1.33,15.33,204.00 ,,
,21/04/2023,Lucknow - Lalbagh,78.36,209.77,23.66,50.26,11.35,0.96,16.73,173.00 ,,
,22/04/2023,Lucknow - Lalbagh,60.26,143.95,30.36,50.23,8.69,1.02,17.79,130.00 ,,
,23/04/2023,Lucknow - Lalbagh,63.01,172.04,38.68,50.19,7.3,1.09,16.02,148.00 ,,
,24/04/2023,Lucknow - Lalbagh,40.22,101.7,28.23,49.92,8.13,0.84,17,101.00 ,,
,25/04/2023,Lucknow - Lalbagh,36.68,81.11,36.35,50.29,6.08,1.13,18.24,81.00 ,,
,26/04/2023,Lucknow - Lalbagh,61.98,141.22,50.29,50.52,10.23,1.18,19.08,128.00 ,,
,27/04/2023,Lucknow - Lalbagh,60.51,142.62,51.49,50.14,8.88,1.31,16.98,129.00 ,,
,28/04/2023,Lucknow - Lalbagh,91.95,203.08,102.62,50.06,8.61,1.24,18.06,204.00 ,,
,29/04/2023,Lucknow - Lalbagh,57.6,134.59,104.11,50.15,8.67,1.03,17.54,124.00 ,,
,30/04/2023,Lucknow - Lalbagh,48.39,116.35,84.56,50.2,8.12,0.87,17.1,111.00 ,,
May/23,01/05/2023,Lucknow - Lalbagh,25.93,55.77,101.63,50,6,0.8,16.57,122.00 ,,
,02/05/2023,Lucknow - Lalbagh,27.46,49.5,90.04,50.1,7.77,0.84,19.42,110.00 ,,
,03/05/2023,Lucknow - Lalbagh,37.14,74.65,121.68,50.36,6.54,0.91,18.02,142.00 ,,
,04/05/2023,Lucknow - Lalbagh,18.37,37.86,67.33,50.44,7.85,0.91,18.9,84.00 ,,
,05/05/2023,Lucknow - Lalbagh,37.75,78.69,92.08,50.32,7.15,1.02,17.43,112.00 ,,
,06/05/2023,Lucknow - Lalbagh,58.28,121.08,68.53,65.98,5.48,1.06,22.87,114.00 ,,
,07/05/2023,Lucknow - Lalbagh,75.51,155.24,23.07,76.48,7.75,1.07,20.73,151.00 ,,
,08/05/2023,Lucknow - Lalbagh,60.59,132.9,28.26,100.52,8.93,1.2,15.46,122.00 ,,
,09/05/2023,Lucknow - Lalbagh,70.06,150.11,26.8,101.34,8.9,1.41,17.51,134.00 ,,
,10/05/2023,Lucknow - Lalbagh,69.22,154.44,19.84,85.53,9.65,1.58,19.17,137.00 ,,
,11/05/2023,Lucknow - Lalbagh,81.16,171.17,37.24,107.85,9.23,1.75,16.74,170.00 ,,
,12/05/2023,Lucknow - Lalbagh,101.29,208.53,40.86,113.72,10.86,1.67,17.98,236.00 ,,
,13/05/2023,Lucknow - Lalbagh,91.84,189.41,27.4,93.75,11.26,1.19,21.19,204.00 ,,
,14/05/2023,Lucknow - Lalbagh,103.93,206.7,29.03,99.86,10.69,1.26,20.25,245.00 ,,
,15/05/2023,Lucknow - Lalbagh,114.19,241.99,18.26,87.94,5.65,1.02,17.25,280.00 ,,
,16/05/2023,Lucknow - Lalbagh,163.88,362.64,18.47,85.11,8.03,0.85,17.97,334.00 ,,
,17/05/2023,Lucknow - Lalbagh,186.28,408.7,19.86,87.7,8.57,0.86,19.81,373.00 ,,
,18/05/2023,Lucknow - Lalbagh,116.81,287.13,13.56,79.02,8.85,0.67,18.5,289.00 ,,
,19/05/2023,Lucknow - Lalbagh,72.11,177.91,12.01,78.16,7.3,0.82,22.83,152.00 ,,
,20/05/2023,Lucknow - Lalbagh,98.36,219.11,25.84,88.5,11.09,0.96,17.7,226.00 ,,
,21/05/2023,Lucknow - Lalbagh,105.51,226.01,37.34,106.52,9.3,1.09,18.3,251.00 ,,
,22/05/2023,Lucknow - Lalbagh,109.65,238.29,22.55,93.19,7.76,0.98,24.03,265.00 ,,
,23/05/2023,Lucknow - Lalbagh,84.57,187.45,12.48,78.97,6.1,0.91,22.22,181.00 ,,
,24/05/2023,Lucknow - Lalbagh,54.93,235.06,10.13,73.82,7.61,0.81,21.45,190.00 ,,
,25/05/2023,Lucknow - Lalbagh,34.08,92.15,13.86,66.49,6.1,0.87,25.58,92.00 ,,
,26/05/2023,Lucknow - Lalbagh,24.51,57.34,20.01,77.58,7.39,0.85,20.79,57.00 ,,
,27/05/2023,Lucknow - Lalbagh,45.84,127.07,35.05,87.32,8.16,1.11,18.69,118.00 ,,
,28/05/2023,Lucknow - Lalbagh,47.95,99.69,24.05,80.29,6.79,0.86,16.31,100.00 ,,
,29/05/2023,Lucknow - Lalbagh,52.4,113.3,24.98,80.07,6.19,0.89,17.86,109.00 ,,
,30/05/2023,Lucknow - Lalbagh,63.63,136.67,19.16,77.8,7.08,0.81,20.09,125.00 ,,
,31/05/2023,Lucknow - Lalbagh,44.28,114.56,17.32,73.59,6.77,0.74,30.71,110.00 ,,
Jun/23,01/06/2023,Lucknow - Lalbagh,42.09,103.57,17.03,63.95,6.13,0.63,29.39,103.00 ,,
,02/06/2023,Lucknow - Lalbagh,60,146.97,18.73,78.73,6.77,0.59,33.13,132.00 ,,
,03/06/2023,Lucknow - Lalbagh,57.2,140.86,21.91,160.01,7.95,0.67,23.26,127.00 ,,
,04/06/2023,Lucknow - Lalbagh,68.87,176.29,20.34,161.56,5.7,0.59,34.9,151.00 ,,
,05/06/2023,Lucknow - Lalbagh,52.33,130.92,15.51,158.29,7.02,0.65,42.06,121.00 ,,
,06/06/2023,Lucknow - Lalbagh,56.29,131.32,15.85,118,8.28,0.7,24.51,121.00 ,,
,07/06/2023,Lucknow - Lalbagh,57,140.58,16.02,47.07,11.35,0.86,10.22,127.00 ,,
,08/06/2023,Lucknow - Lalbagh,72.57,168.84,25.42,98.31,6.5,0.68,26.43,146.00 ,,
,09/06/2023,Lucknow - Lalbagh,80.08,172.49,41.91,180.95,7.02,0.56,31.57,166.00 ,,
,10/06/2023,Lucknow - Lalbagh,87.6,190.69,33.28,254.14,7.53,0.72,54.36,192.00 ,,
,11/06/2023,Lucknow - Lalbagh,92.74,220.69,26.97,133.17,5.85,0.63,51.04,207.00 ,,
,12/06/2023,Lucknow - Lalbagh,106.35,266.25,30.05,129.77,7.73,0.82,48.83,253.00 ,,
,13/06/2023,Lucknow - Lalbagh,108.57,278.9,36.82,122.84,6.01,0.89,49.66,261.00 ,,
,14/06/2023,Lucknow - Lalbagh,97.64,266.93,27.46,174.35,4.61,0.72,49.45,224.00 ,,
,15/06/2023,Lucknow - Lalbagh,99.54,247.3,23.28,79.46,5.52,0.77,91.37,230.00 ,,
,16/06/2023,Lucknow - Lalbagh,72.79,174.24,25.91,123.82,6.78,0.86,75.27,150.00 ,,
,17/06/2023,Lucknow - Lalbagh,68.67,158.81,33.09,137.67,7.93,1.11,68.3,139.00 ,,
,18/06/2023,Lucknow - Lalbagh,66.35,152.85,35.54,143.89,10.5,1.04,90.33,135.00 ,,
,19/06/2023,Lucknow - Lalbagh,61.94,148.27,23.6,95.89,9.69,0.79,57.98,132.00 ,,
,20/06/2023,Lucknow - Lalbagh,46.9,110.11,24.39,123.69,8.05,0.79,34.48,107.00 ,,
,21/06/2023,Lucknow - Lalbagh,27.09,53.9,20.97,84.29,7.16,0.92,33.36,54.00 ,,
,22/06/2023,Lucknow - Lalbagh,16.86,32.82,17.5,56.65,4.73,1.01,29.99,33.00 ,,
,23/06/2023,Lucknow - Lalbagh,38.19,73.09,24.11,58.74,5.17,0.9,17.72,73.00 ,,
,24/06/2023,Lucknow - Lalbagh,42.55,93.33,27.13,82.43,6.07,0.73,20.43,93.00 ,,
,25/06/2023,Lucknow - Lalbagh,24.8,53.54,14.07,44.01,5.78,0.75,15.15,54.00 ,,
,26/06/2023,Lucknow - Lalbagh,26.94,52.53,19.03,52.24,5.73,0.95,30.73,53.00 ,,
,27/06/2023,Lucknow - Lalbagh,22.39,70.25,20.56,46.71,8.73,0.44,41.71,70.00 ,,
,28/06/2023,Lucknow - Lalbagh,21.4,53.16,20.93,50.14,2.76,0.75,20.34,53.00 ,,
,29/06/2023,Lucknow - Lalbagh,20.14,40.25,14.01,50.22,7.49,0.81,10.37,40.00 ,,
,30/06/2023,Lucknow - Lalbagh,17.25,52.25,16.21,50.38,9.28,1.13,21.16,53.00 ,,
Jul/23,01/07/2023,Lucknow - Lalbagh,7.68,18.51,11.62,50.55,7.28,1.2,32.93,56.00 ,,
,02/07/2023,Lucknow - Lalbagh,10.95,23.73,11.76,50.28,8.61,1.1,38.65,51.00 ,,
,03/07/2023,Lucknow - Lalbagh,17.87,44.21,14.55,50.57,5.35,1.32,34.24,63.00 ,,
,04/07/2023,Lucknow - Lalbagh,17.58,25.94,17.43,50.27,5.88,1.02,35.79,36.00 ,,
,05/07/2023,Lucknow - Lalbagh,29.94,119.9,20.42,50.11,6.27,1.16,33.98,114.00 ,,
,06/07/2023,Lucknow - Lalbagh,27.56,119.92,29.44,50.06,6.6,1.33,22.95,114.00 ,,
,07/07/2023,Lucknow - Lalbagh,27.41,57.58,29.35,50.11,5.84,0.96,22.13,58.00 ,,
,08/07/2023,Lucknow - Lalbagh,21.94,55.62,12.81,51.34,5.61,0.97,21.05,56.00 ,,
,09/07/2023,Lucknow - Lalbagh,25.13,55.62,18.2,51.02,4.44,0.98,21.38,56.00 ,,
,10/07/2023,Lucknow - Lalbagh,17.91,55.62,24.58,51.11,5.07,0.91,38.97,56.00 ,,
,11/07/2023,Lucknow - Lalbagh,18.48,55.62,18.81,51.2,7.87,0.49,47.8,56.00 ,,
,12/07/2023,Lucknow - Lalbagh,13.07,52.32,17.28,45.16,5.75,0.4,50.37,52.00 ,,
,13/07/2023,Lucknow - Lalbagh,22.04,48.21,13.46,49.72,6.84,0.82,26.45,48.00 ,,
,14/07/2023,Lucknow - Lalbagh,28.05,45.63,5.06,42.7,5.64,1.07,23.49,47.00 ,,
,15/07/2023,Lucknow - Lalbagh,22.22,45.82,5.34,57.19,3.77,0.98,29.81,49.00 ,,
,16/07/2023,Lucknow - Lalbagh,25.41,47.27,5.45,57.32,6.85,0.93,45.5,47.00 ,,
,17/07/2023,Lucknow - Lalbagh,21.24,48.21,3.65,57.33,5.97,0.93,40.26,48.00 ,,
,18/07/2023,Lucknow - Lalbagh,20.84,48.21,4.02,57.48,4.53,0.85,11.95,48.00 ,,
,19/07/2023,Lucknow - Lalbagh,23.65,50.29,18.25,55.49,6.55,0.69,25.04,39.00 ,,
,20/07/2023,Lucknow - Lalbagh,27.84,53.88,46.59,51.16,4.23,1.2,36.8,58.00 ,,
,21/07/2023,Lucknow - Lalbagh,33.26,60.94,50.19,51.45,6.16,1.1,37.85,63.00 ,,
,22/07/2023,Lucknow - Lalbagh,25.05,68,52.07,51.15,4.31,1.18,42.66,68.00 ,,
,23/07/2023,Lucknow - Lalbagh,21.73,70.75,47.68,51.17,6.02,1.26,37.32,71.00 ,,
,24/07/2023,Lucknow - Lalbagh,31.04,59,26.4,51.26,6.96,1.16,32.18,59.00 ,,
,25/07/2023,Lucknow - Lalbagh,34.12,67.64,7.91,51.02,6.56,0.87,24.98,68.00 ,,
,26/07/2023,Lucknow - Lalbagh,25.98,71.86,10.4,51.2,6.64,1.1,28.64,72.00 ,,
,27/07/2023,Lucknow - Lalbagh,27.18,78.64,8.63,51.16,7.46,0.65,20.36,79.00 ,,
,28/07/2023,Lucknow - Lalbagh,26.64,88.46,7.3,51.46,9.7,1.23,23.57,88.00 ,,
,29/07/2023,Lucknow - Lalbagh,24.67,87.68,4.08,51.33,6.3,0.76,17.55,88.00 ,,
,30/07/2023,Lucknow - Lalbagh,20.98,80.13,7.26,50.87,9.75,1.08,31.69,80.00 ,,
,31/07/2023,Lucknow - Lalbagh,27.81,71.73,7.61,51.38,8.09,0.73,19.42,72.00 ,,
Aug/23,01/08/2023,Lucknow - Lalbagh,38.34,65.11,10.58,50.97,6.67,0.59,32.19,65.00 ,,
,02/08/2023,Lucknow - Lalbagh,18.46,59.84,7.32,51.15,8.97,0.81,30.45,60.00 ,,
,03/08/2023,Lucknow - Lalbagh,10.84,49.35,6.02,51.01,5.9,0.85,52.69,53.00 ,,
,04/08/2023,Lucknow - Lalbagh,16.43,45.39,5.18,51.11,9.23,1.33,61.29,64.00 ,,
,05/08/2023,Lucknow - Lalbagh,19.31,50.65,7.29,51.88,12.58,1.13,47.24,53.00 ,,
,06/08/2023,Lucknow - Lalbagh,25.41,51.9,5.25,51.39,6.4,1.19,55.8,56.00 ,,
,07/08/2023,Lucknow - Lalbagh,30.94,51.01,5.93,51.16,6.2,1.33,49.94,64.00 ,,
,08/08/2023,Lucknow - Lalbagh,44.56,71.89,6.21,51.4,5.98,0.93,60.21,74.00 ,,
,09/08/2023,Lucknow - Lalbagh,46.28,81.32,7.02,51.23,5.78,1.27,47.06,81.00 ,,
,10/08/2023,Lucknow - Lalbagh,55.86,93.68,6.07,65.79,5.43,1.19,46.39,94.00 ,,
,11/08/2023,Lucknow - Lalbagh,57.72,108.39,9.46,62.72,5.14,1.31,47.43,106.00 ,,
,12/08/2023,Lucknow - Lalbagh,51.19,102.34,7.22,62.9,4.46,1.21,47.91,102.00 ,,
,13/08/2023,Lucknow - Lalbagh,40.39,120.42,5.65,62.73,5.31,1.1,28.61,114.00 ,,
,14/08/2023,Lucknow - Lalbagh,29.84,106.2,9.35,63.08,5.7,1.16,30.13,104.00 ,,
,15/08/2023,Lucknow - Lalbagh,33.63,78.17,7.8,62.78,3.45,1.26,30.97,78.00 ,,
,16/08/2023,Lucknow - Lalbagh,37.93,78.17,7.2,62.88,3.64,1.04,50.47,78.00 ,,
,17/08/2023,Lucknow - Lalbagh,42.74,83.15,7.1,62.9,6.93,1.26,22.46,83.00 ,,
,18/08/2023,Lucknow - Lalbagh,38.22,75.11,7.24,63.16,5.11,1.26,30.75,75.00 ,,
,19/08/2023,Lucknow - Lalbagh,26.04,77.99,4.15,55.88,4.15,1.24,24.65,78.00 ,,
,20/08/2023,Lucknow - Lalbagh,30.14,55.52,6.1,52.43,14.74,1.4,31.2,67.00 ,,
,21/08/2023,Lucknow - Lalbagh,35.38,50.81,5.4,50.94,18.6,1.37,38.69,66.00 ,,
,22/08/2023,Lucknow - Lalbagh,24.78,45.1,5.8,51.18,12.38,1.42,43.86,68.00 ,,
,23/08/2023,Lucknow - Lalbagh,16.14,39.06,6.04,51.21,3.28,1.62,47.53,79.00 ,,
,24/08/2023,Lucknow - Lalbagh,23.14,51.99,3.85,51,3.84,1.87,41.64,93.00 ,,
,25/08/2023,Lucknow - Lalbagh,35.32,78.28,4.53,51.24,4.48,2.14,11.99,102.00 ,,
,26/08/2023,Lucknow - Lalbagh,65.99,95.07,4.38,51.39,5.23,1.96,12.09,118.00 ,,
,27/08/2023,Lucknow - Lalbagh,75.13,101.21,3.93,50.93,5.17,1.79,11.51,149.00 ,,
,28/08/2023,Lucknow - Lalbagh,76.01,136.27,5.45,51.22,5.99,1.71,28.59,152.00 ,,
,29/08/2023,Lucknow - Lalbagh,55.86,109.19,7.68,51.54,5.15,1.48,38.11,106.00 ,,
,30/08/2023,Lucknow - Lalbagh,54.11,104.13,6.48,51.1,6.23,1.22,43.95,103.00 ,,
,31/08/2023,Lucknow - Lalbagh,60.21,104.09,24.9,50.9,6.31,0.91,46.9,103.00 ,,
Sep/23,01/09/2023,Lucknow - Lalbagh,66.4,107.33,47.96,51.05,5.72,1.04,40.77,119.00 ,,
,02/09/2023,Lucknow - Lalbagh,64.91,106.51,44.06,51.07,5.83,1.14,36.14,114.00 ,,
,03/09/2023,Lucknow - Lalbagh,59.35,104.93,27.43,51.1,5.38,1,43.23,104.00 ,,
,04/09/2023,Lucknow - Lalbagh,55.04,120.67,21.62,51.39,5.65,0.78,40.42,114.00 ,,
,05/09/2023,Lucknow - Lalbagh,19.92,126.04,16.56,51.02,4.86,0.48,33.2,118.00 ,,
,06/09/2023,Lucknow - Lalbagh,23.45,126.04,14.86,51.53,7.08,0.48,36.07,118.00 ,,
,07/09/2023,Lucknow - Lalbagh,14.06,112.36,13.58,51.03,5.3,1.08,20.02,109.00 ,,
,08/09/2023,Lucknow - Lalbagh,11.07,92.68,16.98,50.85,3.75,0.95,7.96,93.00 ,,
,09/09/2023,Lucknow - Lalbagh,12.16,64.4,14.36,51.31,2.7,1.09,6.92,64.00 ,,
,10/09/2023,Lucknow - Lalbagh,20.12,42.81,13.51,50.89,5.33,1.13,7.03,53.00 ,,
,11/09/2023,Lucknow - Lalbagh,9.11,39.85,15.96,50.81,5.55,0.86,12.8,43.00 ,,
,12/09/2023,Lucknow - Lalbagh,18.98,30.64,14.7,51.31,3.86,1.14,21.44,53.00 ,,
,13/09/2023,Lucknow - Lalbagh,36.35,56.08,14.52,51.1,3.83,1.11,28.19,60.00 ,,
,14/09/2023,Lucknow - Lalbagh,37.71,76.21,14.32,51.44,3.85,0.98,20.13,76.00 ,,
,15/09/2023,Lucknow - Lalbagh,19.83,70.1,12.28,51.32,5.42,0.86,25.05,70.00 ,,
,16/09/2023,Lucknow - Lalbagh,25.16,48.84,8.53,51.2,4.02,0.93,27.84,49.00 ,,
,17/09/2023,Lucknow - Lalbagh,22,44.52,6.45,51.19,4.27,0.84,35.38,45.00 ,,
,18/09/2023,Lucknow - Lalbagh,27.7,55.64,17.39,51.03,3.93,1.31,39.58,62.00 ,,
,19/09/2023,Lucknow - Lalbagh,35.95,80.51,27.48,51.1,5.99,1.56,43.32,81.00 ,,
,20/09/2023,Lucknow - Lalbagh,23.97,44.8,10.89,51.14,5.28,1.32,52.56,63.00 ,,
,21/09/2023,Lucknow - Lalbagh,22.85,45.2,15.79,51.05,5.56,1.29,60.45,61.00 ,,
,22/09/2023,Lucknow - Lalbagh,14.72,42.06,10.58,51.16,5.42,1.26,49.23,60.00 ,,
,23/09/2023,Lucknow - Lalbagh,12.77,38.06,9.66,51.02,5.9,1.33,49.49,64.00 ,,
,24/09/2023,Lucknow - Lalbagh,14.23,25.03,7.86,51.08,6.69,1.26,49.33,60.00 ,,
,25/09/2023,Lucknow - Lalbagh,11.01,34.65,8.62,51.42,6.63,1.26,49.44,60.00 ,,
,26/09/2023,Lucknow - Lalbagh,21.04,52.74,10.36,55.83,4.89,1.41,49.56,68.00 ,,
,27/09/2023,Lucknow - Lalbagh,37.05,57.15,17.11,67.63,5.52,1.41,55.64,68.00 ,,
,28/09/2023,Lucknow - Lalbagh,60.53,94.28,12.57,74.63,6.34,1.28,57.97,94.00 ,,
,29/09/2023,Lucknow - Lalbagh,72.63,107,9.67,74.51,6.47,1.27,55.49,141.00 ,,
,30/09/2023,Lucknow - Lalbagh,64.68,105.2,18.28,74.23,5.35,1.31,53.6,114.00 ,,
Oct/23,01/10/2023,Lucknow - Lalbagh,23.56,75.69,8.94,74.41,6.46,1.1,54.03,76.00 ,,
,02/10/2023,Lucknow - Lalbagh,26.41,60.18,10.64,74.54,5.2,1.25,46.01,60.00 ,,
,03/10/2023,Lucknow - Lalbagh,24.97,72.54,6.22,61.36,5.98,1.3,46.86,73.00 ,,
,04/10/2023,Lucknow - Lalbagh,9.36,55.68,3.48,56.69,4.19,1.3,39.04,62.00 ,,
,05/10/2023,Lucknow - Lalbagh,13.81,39.24,5.77,63.35,4.24,1.32,42.19,63.00 ,,
,06/10/2023,Lucknow - Lalbagh,87.53,119.03,32.7,63.05,4.36,1.53,48.36,192.00 ,,
,07/10/2023,Lucknow - Lalbagh,99.02,141.44,42.18,62.9,4.87,1.41,51.61,228.00 ,,
,08/10/2023,Lucknow - Lalbagh,86.16,133.24,35.42,62.65,3.27,1.42,24.78,187.00 ,,
,09/10/2023,Lucknow - Lalbagh,77.99,138.24,26.57,59.23,3.81,1.49,42.98,159.00 ,,
,10/10/2023,Lucknow - Lalbagh,72.63,137.18,29.76,51.7,3.92,1.6,44.72,141.00 ,,
,11/10/2023,Lucknow - Lalbagh,78.49,119.88,48.95,51.33,4.54,1.7,55.27,161.00 ,,
,12/10/2023,Lucknow - Lalbagh,83.72,122,59.28,51.23,3.83,2.07,53.8,179.00 ,,
,13/10/2023,Lucknow - Lalbagh,99.8,147.71,66.17,51,4.07,2.54,64.87,231.00 ,,
,14/10/2023,Lucknow - Lalbagh,98.7,130.98,64.74,51.17,3.63,1.92,65.12,227.00 ,,
,15/10/2023,Lucknow - Lalbagh,77.43,127.81,80.82,51.21,3.78,1.71,49.76,157.00 ,,
,16/10/2023,Lucknow - Lalbagh,60.29,117.2,1.56,50.72,3.92,1.25,42.68,112.00 ,,
,17/10/2023,Lucknow - Lalbagh,19.11,58.14,9.11,51.05,6.73,1.26,15.23,60.00 ,,
,18/10/2023,Lucknow - Lalbagh,48.95,94.79,55.35,51.08,7.58,1.26,24.34,95.00 ,,
,19/10/2023,Lucknow - Lalbagh,52.94,117.59,68.76,51.11,6.32,1.48,26.77,112.00 ,,
,20/10/2023,Lucknow - Lalbagh,74.56,152.35,81.46,51.22,5.82,1.48,24.72,147.00 ,,
,21/10/2023,Lucknow - Lalbagh,69.28,162.38,120.26,50.97,5.78,1.23,22.09,142.00 ,,
,22/10/2023,Lucknow - Lalbagh,63.5,148.81,96.08,51.28,4.91,1.23,25.26,133.00 ,,
,23/10/2023,Lucknow - Lalbagh,69.78,203.5,85.41,51.1,6.21,1.23,25.97,169.00 ,,
,24/10/2023,Lucknow - Lalbagh,65.8,241.73,62.62,51.3,6.52,1.23,21.13,195.00 ,,
,25/10/2023,Lucknow - Lalbagh,60.93,268.99,39.21,51.2,7.26,1.23,28.11,219.00 ,,
,26/10/2023,Lucknow - Lalbagh,63.19,148.25,17.94,50.95,6.74,1.25,32.16,132.00 ,,
,27/10/2023,Lucknow - Lalbagh,53.02,137.89,43.59,65.32,8.87,1.23,26.54,126.00 ,,
,28/10/2023,Lucknow - Lalbagh,51.25,171.54,65.7,68.42,9.54,1.23,22.48,148.00 ,,
,29/10/2023,Lucknow - Lalbagh,72.79,230.62,67.82,68.4,8.29,1.25,24.76,187.00 ,,
,30/10/2023,Lucknow - Lalbagh,67.77,254.87,73.97,68.29,7.87,1.24,28.15,205.00 ,,
,31/10/2023,Lucknow - Lalbagh,59.75,262.36,68.45,68.37,5.75,1.29,12.65,212.00 ,,
Nov/23,01/11/2023,Lucknow - Lalbagh,58.56,304.11,56.49,68.28,9.18,1.36,11.98,254.00 ,,
,02/11/2023,Lucknow - Lalbagh,73.48,270.18,58.26,68.42,7.5,1.36,19.23,220.00 ,,
,03/11/2023,Lucknow - Lalbagh,95.02,279.45,65.09,98.85,7,1.45,18.83,229.00 ,,
,04/11/2023,Lucknow - Lalbagh,135.82,317.28,49.06,101.04,5.62,2.62,20.78,312.00 ,,
,05/11/2023,Lucknow - Lalbagh,182.14,361.79,40.59,82.53,4.93,3.2,21.78,348.00 ,,
,06/11/2023,Lucknow - Lalbagh,162.91,335.54,46.26,80.69,5.26,3.56,22.35,333.00 ,,
,07/11/2023,Lucknow - Lalbagh,155.07,328.05,46.1,65.04,5.28,3.42,21.92,327.00 ,,
,08/11/2023,Lucknow - Lalbagh,179.78,380.02,68.77,113.17,4.97,3.86,18.79,346.00 ,,
,09/11/2023,Lucknow - Lalbagh,189.73,407.62,80,106.77,5.96,3.94,19.23,372.00 ,,
,10/11/2023,Lucknow - Lalbagh,198.12,393.34,75.16,93.05,5.59,2.92,17.45,360.00 ,,
,11/11/2023,Lucknow - Lalbagh,81.41,161.54,33.52,79.17,7.22,1.15,21.4,171.00 ,,
,12/11/2023,Lucknow - Lalbagh,134.59,192.07,30.11,73.64,10.43,1.13,23.59,311.00 ,,
,13/11/2023,Lucknow - Lalbagh,196.26,262.86,29.96,66.13,11.34,1.39,30.03,359.00 ,,
,14/11/2023,Lucknow - Lalbagh,134.08,243.7,34.44,70.53,8.41,1.41,30.58,311.00 ,,
,15/11/2023,Lucknow - Lalbagh,124.18,223.07,40.05,69.22,6.93,1.48,24.9,303.00 ,,
,16/11/2023,Lucknow - Lalbagh,125.86,225.5,59.54,76.35,6.27,1.49,24.23,305.00 ,,
,17/11/2023,Lucknow - Lalbagh,100.43,176.11,52.43,73.87,9.42,1.41,15.26,233.00 ,,
,18/11/2023,Lucknow - Lalbagh,94.54,166.91,41.44,71.26,8.78,1.86,22.07,213.00 ,,
,19/11/2023,Lucknow - Lalbagh,109.95,194.41,42.53,71.42,11.06,2.02,24.24,266.00 ,,
,20/11/2023,Lucknow - Lalbagh,107.75,194.49,39.34,67.04,6,2.29,24.65,258.00 ,,
,21/11/2023,Lucknow - Lalbagh,120,222.19,34.65,67.39,7.57,1.92,36.94,300.00 ,,
,22/11/2023,Lucknow - Lalbagh,137.92,238.85,48.1,68.92,5.74,2.46,30.93,314.00 ,,
,23/11/2023,Lucknow - Lalbagh,166.54,288.74,65.22,75.92,6.13,3.1,31.27,336.00 ,,
,24/11/2023,Lucknow - Lalbagh,165.94,291.34,67.81,74.51,5.58,2.89,24.94,335.00 ,,
,25/11/2023,Lucknow - Lalbagh,164.5,282.48,65.18,78.63,6.12,2.96,26.16,334.00 ,,
,26/11/2023,Lucknow - Lalbagh,161.88,278.06,68.3,77.15,6.45,2.8,18.97,332.00 ,,
,27/11/2023,Lucknow - Lalbagh,169.06,289,73.95,76.13,4.57,2.16,9.29,338.00 ,,
,28/11/2023,Lucknow - Lalbagh,163.26,276.32,60.81,79.57,7.34,2.52,11.13,333.00 ,,
,29/11/2023,Lucknow - Lalbagh,175.99,305.97,75.11,89.18,6.14,2.96,15.54,343.00 ,,
,30/11/2023,Lucknow - Lalbagh,128.38,211.12,41.35,77.04,6.37,1.83,10.96,307.00 ,,
Dec/23,01/12/2023,Lucknow - Lalbagh,110.58,190.28,37.08,78.59,10.34,1.36,15.92,268.00 ,,
,02/12/2023,Lucknow - Lalbagh,111.72,200.45,36.91,74.77,9.28,1.51,18.33,272.00 ,,
,03/12/2023,Lucknow - Lalbagh,88.73,159.77,29.55,69.3,8.06,1.38,17.27,196.00 ,,
,04/12/2023,Lucknow - Lalbagh,50.65,81.23,21.85,70.58,6.4,0.9,10.14,84.00 ,,
,05/12/2023,Lucknow - Lalbagh,49.58,88.39,24.95,71.58,6.17,1.34,11.99,88.00 ,,
,06/12/2023,Lucknow - Lalbagh,77.11,153.02,32.17,81.6,9.3,1.74,15.76,156.00 ,,
